Form	MemberID	Exp	Geozone	Location	Date	STemp	BTemp	BTime	Start	Visib	AvgDepth	MaxDepth	Current	Habitat	Species	Family	Abundance
5198212	39071	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	70	16	3	5	6	2	7	137	4	3
5198103	46383	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	72	15	4	3	6	3	7	50	18	1
5199197	27929	E	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	82	75	73	15	4	3	6	3	7	129	21	2
5198212	39071	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	70	16	3	5	6	2	7	10	9	2
5198212	39071	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	70	16	3	5	6	2	7	113	44	3
5198899	52032	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	86	77	71	15	3	4	6	3	7	100	14	1
5198991	25096	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	75	68	15	4	3	6	3	1	128	25	2
5198899	52032	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	86	77	71	15	3	4	6	3	7	53	44	1
5199197	27929	E	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	82	75	73	15	4	3	6	3	7	58	44	3
5198899	52032	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	86	77	71	15	3	4	6	3	7	508	50	1
5199197	27929	E	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	82	75	73	15	4	3	6	3	7	508	50	2
5198212	39071	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	70	16	3	5	6	2	7	59	44	2
5198469	61018	N	31080013	Bob's Mistake (San Pedro Martir)	9/29/22	83	74	68	15	3	4	9	3	7	508	50	2
5198991	25096	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	75	68	15	4	3	6	3	1	145	23	3
5198469	61018	N	31080013	Bob's Mistake (San Pedro Martir)	9/29/22	83	74	68	15	3	4	9	3	7	36	37	4
5198899	52032	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	86	77	71	15	3	4	6	3	7	9	50	3
5198103	46383	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	72	15	4	3	6	3	7	37	37	4
5199197	27929	E	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	82	75	73	15	4	3	6	3	7	72	19	4
5199197	27929	E	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	82	75	73	15	4	3	6	3	7	42	28	1
5198469	61018	N	31080013	Bob's Mistake (San Pedro Martir)	9/29/22	83	74	68	15	3	4	9	3	7	42	28	1
5198899	52032	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	86	77	71	15	3	4	6	3	7	32	37	3
5198899	52032	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	86	77	71	15	3	4	6	3	7	501	42	3
5198212	39071	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	70	16	3	5	6	2	7	142	23	3
5198212	39071	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	70	16	3	5	6	2	7	23	22	3
5198469	61018	N	31080013	Bob's Mistake (San Pedro Martir)	9/29/22	83	74	68	15	3	4	9	3	7	150	23	2
5198103	46383	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	72	15	4	3	6	3	7	58	44	2
5199197	27929	E	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	82	75	73	15	4	3	6	3	7	155	45	1
5198469	61018	N	31080013	Bob's Mistake (San Pedro Martir)	9/29/22	83	74	68	15	3	4	9	3	7	148	23	3
5198899	52032	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	86	77	71	15	3	4	6	3	7	12	24	1
5198212	39071	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	70	16	3	5	6	2	7	12	24	3
5198103	46383	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	72	15	4	3	6	3	7	148	23	2
5198103	46383	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	72	15	4	3	6	3	7	33	37	3
5198469	61018	N	31080013	Bob's Mistake (San Pedro Martir)	9/29/22	83	74	68	15	3	4	9	3	7	15	10	3
5199197	27929	E	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	82	75	73	15	4	3	6	3	7	112	43	2
5198899	52032	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	86	77	71	15	3	4	6	3	7	10	9	1
5198469	61018	N	31080013	Bob's Mistake (San Pedro Martir)	9/29/22	83	74	68	15	3	4	9	3	7	113	44	2
5198899	52032	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	86	77	71	15	3	4	6	3	7	19	2	2
5198991	25096	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	75	68	15	4	3	6	3	1	58	44	3
5199197	27929	E	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	82	75	73	15	4	3	6	3	7	113	44	3
5198991	25096	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	75	68	15	4	3	6	3	1	37	37	4
5199197	27929	E	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	82	75	73	15	4	3	6	3	7	148	23	2
5198991	25096	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	75	68	15	4	3	6	3	1	135	1	2
5198899	52032	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	86	77	71	15	3	4	6	3	7	128	25	2
5199197	27929	E	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	82	75	73	15	4	3	6	3	7	525	24	1
5198899	52032	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	86	77	71	15	3	4	6	3	7	60	44	1
5198469	61018	N	31080013	Bob's Mistake (San Pedro Martir)	9/29/22	83	74	68	15	3	4	9	3	7	2	36	2
5198212	39071	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	70	16	3	5	6	2	7	15	10	2
5198899	52032	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	86	77	71	15	3	4	6	3	7	522	50	1
5198469	61018	N	31080013	Bob's Mistake (San Pedro Martir)	9/29/22	83	74	68	15	3	4	9	3	7	19	2	3
5198103	46383	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	72	15	4	3	6	3	7	137	4	2
5198899	52032	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	86	77	71	15	3	4	6	3	7	33	37	3
5199197	27929	E	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	82	75	73	15	4	3	6	3	7	60	44	3
5198991	25096	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	75	68	15	4	3	6	3	1	19	2	2
5198212	39071	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	70	16	3	5	6	2	7	53	44	2
5198991	25096	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	75	68	15	4	3	6	3	1	63	19	2
5198991	25096	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	75	68	15	4	3	6	3	1	59	44	2
5199197	27929	E	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	82	75	73	15	4	3	6	3	7	65	19	1
5198469	61018	N	31080013	Bob's Mistake (San Pedro Martir)	9/29/22	83	74	68	15	3	4	9	3	7	33	37	2
5198899	52032	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	86	77	71	15	3	4	6	3	7	37	37	3
5198212	39071	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	70	16	3	5	6	2	7	128	25	3
5198899	52032	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	86	77	71	15	3	4	6	3	7	129	21	2
5198991	25096	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	75	68	15	4	3	6	3	1	3	36	3
5198991	25096	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	75	68	15	4	3	6	3	1	60	44	3
5198212	39071	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	70	16	3	5	6	2	7	9	50	3
5198103	46383	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	72	15	4	3	6	3	7	3	36	3
5198469	61018	N	31080013	Bob's Mistake (San Pedro Martir)	9/29/22	83	74	68	15	3	4	9	3	7	11	6	2
5198103	46383	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	72	15	4	3	6	3	7	100	14	2
5199197	27929	E	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	82	75	73	15	4	3	6	3	7	501	42	2
5198899	52032	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	86	77	71	15	3	4	6	3	7	74	11	1
5198212	39071	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	70	16	3	5	6	2	7	32	37	4
5198469	61018	N	31080013	Bob's Mistake (San Pedro Martir)	9/29/22	83	74	68	15	3	4	9	3	7	129	21	1
5198212	39071	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	70	16	3	5	6	2	7	114	44	3
5199197	27929	E	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	82	75	73	15	4	3	6	3	7	19	2	3
5198991	25096	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	75	68	15	4	3	6	3	1	15	10	2
5198469	61018	N	31080013	Bob's Mistake (San Pedro Martir)	9/29/22	83	74	68	15	3	4	9	3	7	92	41	2
5198469	61018	N	31080013	Bob's Mistake (San Pedro Martir)	9/29/22	83	74	68	15	3	4	9	3	7	74	11	1
5198212	39071	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	70	16	3	5	6	2	7	33	37	3
5198212	39071	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	70	16	3	5	6	2	7	112	43	1
5198469	61018	N	31080013	Bob's Mistake (San Pedro Martir)	9/29/22	83	74	68	15	3	4	9	3	7	114	44	4
5198469	61018	N	31080013	Bob's Mistake (San Pedro Martir)	9/29/22	83	74	68	15	3	4	9	3	7	137	4	2
5198991	25096	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	75	68	15	4	3	6	3	1	461	69	2
5198469	61018	N	31080013	Bob's Mistake (San Pedro Martir)	9/29/22	83	74	68	15	3	4	9	3	7	3	36	4
5198103	46383	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	72	15	4	3	6	3	7	23	22	3
5198103	46383	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	72	15	4	3	6	3	7	12	24	2
5198469	61018	N	31080013	Bob's Mistake (San Pedro Martir)	9/29/22	83	74	68	15	3	4	9	3	7	7	9	2
5199197	27929	E	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	82	75	73	15	4	3	6	3	7	114	44	2
5198899	52032	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	86	77	71	15	3	4	6	3	7	36	37	4
5198212	39071	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	70	16	3	5	6	2	7	94	41	1
5199197	27929	E	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	82	75	73	15	4	3	6	3	7	36	37	4
5199197	27929	E	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	82	75	73	15	4	3	6	3	7	137	4	2
5198469	61018	N	31080013	Bob's Mistake (San Pedro Martir)	9/29/22	83	74	68	15	3	4	9	3	7	37	37	2
5198103	46383	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	72	15	4	3	6	3	7	84	33	2
5198469	61018	N	31080013	Bob's Mistake (San Pedro Martir)	9/29/22	83	74	68	15	3	4	9	3	7	128	25	1
5198991	25096	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	75	68	15	4	3	6	3	1	155	45	2
5198991	25096	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	75	68	15	4	3	6	3	1	32	37	3
5198103	46383	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	72	15	4	3	6	3	7	74	11	1
5198991	25096	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	75	68	15	4	3	6	3	1	113	44	2
5199197	27929	E	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	82	75	73	15	4	3	6	3	7	9	50	3
5199197	27929	E	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	82	75	73	15	4	3	6	3	7	32	37	3
5198212	39071	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	70	16	3	5	6	2	7	3	36	3
5198469	61018	N	31080013	Bob's Mistake (San Pedro Martir)	9/29/22	83	74	68	15	3	4	9	3	7	48	18	2
5199197	27929	E	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	82	75	73	15	4	3	6	3	7	37	37	4
5198103	46383	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	72	15	4	3	6	3	7	94	41	3
5198103	46383	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	72	15	4	3	6	3	7	129	21	3
5198103	46383	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	72	15	4	3	6	3	7	11	6	2
5198212	39071	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	70	16	3	5	6	2	7	42	28	1
5199197	27929	E	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	82	75	73	15	4	3	6	3	7	53	44	2
5198469	61018	N	31080013	Bob's Mistake (San Pedro Martir)	9/29/22	83	74	68	15	3	4	9	3	7	53	44	1
5198991	25096	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	75	68	15	4	3	6	3	1	137	4	3
5198103	46383	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	72	15	4	3	6	3	7	60	44	2
5198212	39071	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	70	16	3	5	6	2	7	148	23	2
5198469	61018	N	31080013	Bob's Mistake (San Pedro Martir)	9/29/22	83	74	68	15	3	4	9	3	7	142	23	4
5198469	61018	N	31080013	Bob's Mistake (San Pedro Martir)	9/29/22	83	74	68	15	3	4	9	3	7	60	44	2
5198103	46383	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	72	15	4	3	6	3	7	508	50	1
5198212	39071	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	70	16	3	5	6	2	7	36	37	4
5199197	27929	E	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	82	75	73	15	4	3	6	3	7	84	33	2
5198991	25096	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	75	68	15	4	3	6	3	1	501	42	2
5198899	52032	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	86	77	71	15	3	4	6	3	7	94	41	2
5198899	52032	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	86	77	71	15	3	4	6	3	7	142	23	3
5198103	46383	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	72	15	4	3	6	3	7	461	69	1
5198212	39071	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	70	16	3	5	6	2	7	19	2	2
5198469	61018	N	31080013	Bob's Mistake (San Pedro Martir)	9/29/22	83	74	68	15	3	4	9	3	7	9	50	4
5199197	27929	E	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	82	75	73	15	4	3	6	3	7	63	19	2
5198103	46383	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	72	15	4	3	6	3	7	19	2	2
5198103	46383	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	72	15	4	3	6	3	7	142	23	3
5199197	27929	E	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	82	75	73	15	4	3	6	3	7	50	18	2
5198899	52032	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	86	77	71	15	3	4	6	3	7	59	44	1
5198212	39071	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	70	16	3	5	6	2	7	84	33	2
5199197	27929	E	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	82	75	73	15	4	3	6	3	7	135	1	2
5198899	52032	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	86	77	71	15	3	4	6	3	7	3	36	3
5198103	46383	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	72	15	4	3	6	3	7	59	44	2
5199197	27929	E	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	82	75	73	15	4	3	6	3	7	511	76	3
5198212	39071	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	70	16	3	5	6	2	7	100	14	2
5198212	39071	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	70	16	3	5	6	2	7	129	21	2
5198103	46383	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	72	15	4	3	6	3	7	114	44	2
5198469	61018	N	31080013	Bob's Mistake (San Pedro Martir)	9/29/22	83	74	68	15	3	4	9	3	7	461	69	2
5198212	39071	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	70	16	3	5	6	2	7	135	1	4
5198991	25096	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	75	68	15	4	3	6	3	1	129	21	2
5198469	61018	N	31080013	Bob's Mistake (San Pedro Martir)	9/29/22	83	74	68	15	3	4	9	3	7	50	18	2
5198103	46383	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	72	15	4	3	6	3	7	18	10	1
5199197	27929	E	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	82	75	73	15	4	3	6	3	7	145	23	3
5198469	61018	N	31080013	Bob's Mistake (San Pedro Martir)	9/29/22	83	74	68	15	3	4	9	3	7	145	23	3
5198103	46383	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	72	15	4	3	6	3	7	150	23	2
5198103	46383	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	72	15	4	3	6	3	7	42	28	2
5198212	39071	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	70	16	3	5	6	2	7	37	37	3
5198469	61018	N	31080013	Bob's Mistake (San Pedro Martir)	9/29/22	83	74	68	15	3	4	9	3	7	141	23	2
5199197	27929	E	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	82	75	73	15	4	3	6	3	7	142	23	3
5199197	27929	E	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	82	75	73	15	4	3	6	3	7	10	9	1
5198212	39071	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	73	70	16	3	5	6	2	7	501	42	3
5198991	25096	N	31080013	Bob's Mistake (San Pedro Martir)	9/28/22	0	75	68	15	4	3	6	3	1	65	19	1
5199164	49697	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	0	77	70	15	4	4	9	2	7	113	44	2
5199164	49697	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	0	77	70	15	4	4	9	2	7	30	37	3
5199164	49697	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	0	77	70	15	4	4	9	2	7	72	19	4
5199164	49697	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	0	77	70	15	4	4	9	2	7	501	42	2
5198378	11	E	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	77	0	70	15	4	4	9	2	1	33	37	3
5198789	31171	E	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	81	81	69	15	4	4	9	1	1	501	42	2
5198789	31171	E	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	81	81	69	15	4	4	9	1	1	30	37	3
5199164	49697	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	0	77	70	15	4	4	9	2	7	522	50	2
5198378	11	E	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	77	0	70	15	4	4	9	2	1	322	19	2
5198789	31171	E	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	81	81	69	15	4	4	9	1	1	112	43	2
5199164	49697	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	0	77	70	15	4	4	9	2	7	11	6	2
5198378	11	E	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	77	0	70	15	4	4	9	2	1	114	44	3
5199164	49697	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	0	77	70	15	4	4	9	2	7	42	28	2
5198378	11	E	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	77	0	70	15	4	4	9	2	1	135	1	2
5199164	49697	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	0	77	70	15	4	4	9	2	7	362	23	1
5198378	11	E	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	77	0	70	15	4	4	9	2	1	42	28	2
5199164	49697	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	0	77	70	15	4	4	9	2	7	37	37	3
5199164	49697	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	0	77	70	15	4	4	9	2	7	74	11	1
5198583	44564	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	82	76	70	15	3	4	9	2	7	100	14	2
5199164	49697	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	0	77	70	15	4	4	9	2	7	114	44	4
5199164	49697	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	0	77	70	15	4	4	9	2	7	142	23	3
5198789	31171	E	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	81	81	69	15	4	4	9	1	1	142	23	3
5198789	31171	E	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	81	81	69	15	4	4	9	1	1	72	19	3
5198583	44564	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	82	76	70	15	3	4	9	2	7	37	37	3
5199164	49697	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	0	77	70	15	4	4	9	2	7	9	50	3
5198583	44564	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	82	76	70	15	3	4	9	2	7	48	18	4
5198789	31171	E	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	81	81	69	15	4	4	9	1	1	33	37	3
5199164	49697	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	0	77	70	15	4	4	9	2	7	48	18	2
5198378	11	E	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	77	0	70	15	4	4	9	2	1	148	23	3
5199164	49697	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	0	77	70	15	4	4	9	2	7	47	18	1
5198789	31171	E	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	81	81	69	15	4	4	9	1	1	7	9	2
5199164	49697	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	0	77	70	15	4	4	9	2	7	12	24	2
5198583	44564	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	82	76	70	15	3	4	9	2	7	129	21	1
5198789	31171	E	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	81	81	69	15	4	4	9	1	1	37	37	3
5198583	44564	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	82	76	70	15	3	4	9	2	7	114	44	4
5198378	11	E	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	77	0	70	15	4	4	9	2	1	72	19	4
5198583	44564	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	82	76	70	15	3	4	9	2	7	508	50	2
5198583	44564	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	82	76	70	15	3	4	9	2	7	72	19	3
5198583	44564	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	82	76	70	15	3	4	9	2	7	150	23	2
5199164	49697	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	0	77	70	15	4	4	9	2	7	2	36	2
5198583	44564	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	82	76	70	15	3	4	9	2	7	128	25	3
5198789	31171	E	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	81	81	69	15	4	4	9	1	1	60	44	2
5198789	31171	E	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	81	81	69	15	4	4	9	1	1	63	19	2
5198583	44564	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	82	76	70	15	3	4	9	2	7	33	37	3
5198583	44564	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	82	76	70	15	3	4	9	2	7	19	2	2
5198789	31171	E	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	81	81	69	15	4	4	9	1	1	307	58	4
5198583	44564	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	82	76	70	15	3	4	9	2	7	2	36	1
5198583	44564	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	82	76	70	15	3	4	9	2	7	7	9	2
5198378	11	E	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	77	0	70	15	4	4	9	2	1	142	23	3
5198378	11	E	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	77	0	70	15	4	4	9	2	1	461	69	1
5198789	31171	E	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	81	81	69	15	4	4	9	1	1	32	37	3
5198583	44564	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	82	76	70	15	3	4	9	2	7	65	19	2
5198378	11	E	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	77	0	70	15	4	4	9	2	1	15	10	3
5198583	44564	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	82	76	70	15	3	4	9	2	7	141	23	3
5198378	11	E	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	77	0	70	15	4	4	9	2	1	128	25	2
5198583	44564	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	82	76	70	15	3	4	9	2	7	15	10	3
5198583	44564	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	82	76	70	15	3	4	9	2	7	50	18	2
5198378	11	E	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	77	0	70	15	4	4	9	2	1	19	2	3
5198378	11	E	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	77	0	70	15	4	4	9	2	1	36	37	4
5198378	11	E	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	77	0	70	15	4	4	9	2	1	48	18	2
5198789	31171	E	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	81	81	69	15	4	4	9	1	1	128	25	2
5198378	11	E	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	77	0	70	15	4	4	9	2	1	511	76	2
5198378	11	E	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	77	0	70	15	4	4	9	2	1	150	23	2
5198789	31171	E	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	81	81	69	15	4	4	9	1	1	36	37	3
5199164	49697	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	0	77	70	15	4	4	9	2	7	508	50	2
5198378	11	E	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	77	0	70	15	4	4	9	2	1	11	6	1
5198583	44564	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	82	76	70	15	3	4	9	2	7	3	36	3
5198583	44564	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	82	76	70	15	3	4	9	2	7	137	4	2
5198583	44564	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	82	76	70	15	3	4	9	2	7	145	23	3
5198789	31171	E	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	81	81	69	15	4	4	9	1	1	137	4	3
5198378	11	E	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	77	0	70	15	4	4	9	2	1	145	23	3
5198789	31171	E	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	81	81	69	15	4	4	9	1	1	15	10	3
5198583	44564	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	82	76	70	15	3	4	9	2	7	142	23	3
5199164	49697	N	31080014	Chayo's Cave (San Pedro Martir)	9/28/22	0	77	70	15	4	4	9	2	7	50	18	2
